1.9707832266730592,11408.0,3.8000000000000306e+34
1.9798776511111469,11395.0,3.9031987504696156e+34
1.984370450098256,11382.0,4.0092001278072883e+34
1.986249067664468,11375.0,4.062258956143953e+34
1.9880138066307838,11367.0,4.1180802445368167e+34
1.9910200409411787,11350.0,4.229917280213117e+34
1.993439842996881,11332.0,4.342617849150499e+34
1.993479672833475,11331.5,4.344791537557248e+34
1.9954604484346377,11312.0,4.462785500116986e+34
1.9970100988253223,11291.5,4.58398389149221e+34
1.997594669510798,11281.5,4.64232585547949e+34
1.9981532688484789,11270.0,4.70847373616984e+34
1.9989253188156828,11248.0,4.8363444220097295e+34
1.9993322563294185,11225.5,4.962718364147462e+34
1.9993435525014198,11225.0,4.967687764428744e+34
1.9994217329890585,11201.0,5.102598072326662e+34
1.9991737714414912,11176.5,5.241172215803753e+34
1.998971313327339,11165.5,5.305222926731035e+34
1.9986315362801923,11151.5,5.383509695716082e+34
1.9977968782275455,11126.0,5.529712715121117e+34
1.996747289692825,11101.5,5.671365618014095e+34
1.9966883992894935,11100.0,5.679886252662241e+34
1.995296502528182,11073.5,5.834138137947628e+34
1.9936441739116102,11046.5,5.992579128974771e+34
1.9928534815041719,11034.5,6.062777835616962e+34
1.9917613470782538,11019.0,6.155322991659162e+34
1.989619593460151,10991.0,6.322486581521249e+34
1.9874496321632773,10965.0,6.48120356890691e+34
1.987273996806055,10963.0,6.494189927593382e+34
1.9846755326828878,10934.5,6.670556318603855e+34
1.9818865175786489,10905.5,6.851712391503153e+34
1.9806539265140595,10893.5,6.928507169574746e+34
1.9788740034246457,10876.5,7.037788222392651e+34
1.9756616501820878,10847.5,7.228917419924474e+34
1.9725978123083108,10820.5,7.406681658503257e+34
1.9722725040800193,10818.0,7.425237221236057e+34
1.9686905080011918,10788.0,7.6268885904919205e+34
1.964935656388372,10758.0,7.834016320099682e+34
1.9633831942111535,10746.0,7.917857605937435e+34
1.9609878324535468,10728.0,8.046769134676817e+34
1.956904536103268,10698.0,8.265299797838887e+34
1.9531174607166246,10671.0,8.464312624524106e+34
1.952650078175356,10667.5,8.489765221889942e+34
1.948226766647989,10637.0,8.720326580489723e+34
1.9436775107217152,10606.5,8.957149424382828e+34
1.9419047375170164,10595.0,9.048481517519912e+34
1.9389760086098582,10576.0,9.200403800268529e+34
1.9341362931460542,10545.0,9.450264372901137e+34
1.9298286801829907,10518.5,9.672967127381052e+34
1.9291720793019298,10514.5,9.706910550503933e+34
1.924067930955928,10483.5,9.970526613591472e+34
1.918879782539881,10453.0,1.0241301847287886e+35
1.916972943544568,10441.5,1.0340551933076329e+35
1.913547477757625,10422.0,1.0519430677241203e+35
1.9081116157206637,10391.0,1.0805112809226126e+35
1.903397830139782,10365.0,1.1054210447792274e+35
1.9025836933319176,10360.5,1.109855337254079e+35
1.896929993479942,10330.0,1.1399963067295054e+35
1.8912058028788272,10299.0,1.1709558315701627e+35
1.8892335582935962,10288.5,1.1817122472274895e+35
1.885391482726933,10268.5,1.202756141747298e+35
1.8794816528257194,10238.0,1.2354200709441442e+35
1.874505346230535,10213.0,1.2632687262854809e+35
1.8735010595384123,10207.5,1.2689710729511128e+35
1.8674437074482404,10177.5,1.3034332385065558e+35
1.861287536051625,10147.0,1.3388313125945557e+35
1.8593067522348674,10137.5,1.3504538677288952e+35
1.8550876237389125,10117.0,1.3751907122127955e+35
1.8488214363194624,10087.0,1.4125375446227497e+35
1.8436887768515768,10063.0,1.4436561365897108e+35
1.8277383995248928,9989.5,1.5432908080141273e+35
1.811469595502614,9917.0,1.6498018175763366e+35
1.7949910010002377,9845.5,1.763663739292629e+35
1.7783234948610822,9776.0,1.8853839001494413e+35
1.7615288727140892,9707.5,2.0155046405662164e+35
1.7446460398978367,9640.5,2.154605730865758e+35
1.7277407733508223,9575.5,2.303306954518011e+35
1.7108402133810827,9512.0,2.462270869668295e+35
1.6939826932059423,9451.0,2.6322057612532394e+35
1.677201644791164,9391.5,2.813868796859105e+35
1.6605598219793034,9334.0,3.0080694003828955e+35
1.6440651509438957,9278.5,3.215672858528392e+35
1.627772501664253,9225.5,3.437604176206867e+35
1.6116819467596113,9174.5,3.6748521980194976e+35
1.5958413951488815,9126.0,3.928474014186873e+35
1.5802958807147847,9080.0,4.199599670555075e+35
1.5650356071251672,9036.0,4.489437203666234e+35
1.550099773627876,8994.5,4.79927802332602e+35
1.535525197422025,8955.5,5.13050266665293e+35
1.5212937224481804,8919.0,5.484586949245034e+35
1.5074901374608096,8885.5,5.863108540873869e+35
1.4940740540526494,8854.0,6.267753995002415e+35
1.4810732185908566,8825.0,6.700326263448789e+35
1.4685135706382113,8798.5,7.162752729679373e+35
1.4564193202771327,8774.5,7.657093796522195e+35
1.4447950232078344,8753.5,8.185552066567592e+35
1.4336523806371977,8734.5,8.750482156156994e+35
1.423001390968945,8718.5,9.354401186691288e+35
1.4128503870650506,8704.5,1e+36
