0.008823431645039913,2235.5,1e+32
0.009437514298751592,2286.0,1.0473708979594486e+32
0.010099072188700587,2338.0,1.0969857978923818e+32
0.010804658764226874,2391.0,1.1489510001873063e+32
0.011563884077196194,2445.5,1.2033778407775857e+32
0.012365660473017888,2500.5,1.2603829296797222e+32
0.013227250435797061,2557.0,1.3200884008314114e+32
0.014152657509053156,2615.0,1.382622173764648e+32
0.015129262751646458,2673.5,1.448118227674524e+32
0.016176862486264373,2733.5,1.5167168884709117e+32
0.017300084027036887,2795.0,1.5885651294280657e+32
0.018494190214874945,2857.5,1.663816886076141e+32
0.019773095786850086,2921.5,1.7426333860096616e+32
0.021131673693474434,2986.5,1.8251834943190537e+32
0.02258517366571853,3053.0,1.9116440753857113e+32
0.02412804418803539,3120.5,2.0022003718155927e+32
0.025776983978346255,3189.5,2.097046401323239e+32
0.027538506788514924,3260.0,2.1963853724165516e+32
0.029406385743620513,3331.5,2.3004301197729215e+32
0.03141342723407383,3405.0,2.4094035602395268e+32
0.03354042452831389,3479.5,2.5235391704347657e+32
0.03580837204209172,3555.5,2.643081486974103e+32
0.03821002676066289,3632.5,2.768286630392061e+32
0.04078455547926612,3711.5,2.8994228538828692e+32
0.04350928524998515,3791.5,3.0367711180354482e+32
0.04640932309324829,3873.0,3.180625692794106e+32
0.04949469412348579,3956.0,3.331294787934656e+32
0.05277591910183173,4040.5,3.489101213406752e+32
0.05626403509324296,4126.5,3.654383070957232e+32
0.05997061720212313,4214.0,3.8274944785162834e+32
0.06390780138026156,4303.0,4.0088063288984975e+32
0.06806555404851426,4393.0,4.19870708444394e+32
0.07250174847224118,4485.0,4.397603609302748e+32
0.0771838095309169,4578.0,4.605922041145132e+32
0.08217474374926273,4673.0,4.824108704165393e+32
0.08743933119425347,4769.0,5.0526310653357e+32
0.09301818862497706,4866.5,5.291978735958458e+32
0.09892796182025057,4965.5,5.542664520663119e+32
0.10515581210135282,5065.5,5.805225516094908e+32
0.11174775310164999,5167.0,6.080224261649427e+32
0.11875544844284822,5270.5,6.368249944718586e+32
0.12610043628115047,5374.5,6.669919663030115e+32
0.1338662154494026,5480.0,6.985879746785235e+32
0.14207424299346777,5587.0,7.316807143427177e+32
0.1507086903346083,5695.0,7.663410868007432e+32
0.1598282243087305,5804.5,8.026433522257141e+32
0.16941587009906714,5915.0,8.406652885618282e+32
0.1794922307098167,6026.5,8.80488358164341e+32
0.1901231484171786,6139.5,9.221978823334266e+32
0.20124364374864726,6253.0,9.65883224115863e+32
0.21291962824861463,6367.5,1.0116379797661988e+33
0.22522462394062073,6483.5,1.0595601792776235e+33
0.23803482714681937,6599.5,1.109752496412079e+33
0.251524693038735,6717.0,1.162322468679859e+33
0.26561630699438266,6835.0,1.2173827277396671e+33
0.2803315500808709,6953.5,1.275051240713018e+33
0.2956930020394597,7072.5,1.335451562929903e+33
0.31172394756945077,7192.0,1.3987131026472416e+33
0.3284483805503836,7312.0,1.464971398307288e+33
0.34589100539586565,7432.5,1.5343684089300132e+33
0.3640099681532191,7553.0,1.6070528182616384e+33
0.38282486119348813,7673.5,1.683180353330955e+33
0.4024273560061796,7794.5,1.7629141180959444e+33
0.42269691076557425,7915.0,1.8464249428955387e+33
0.44372384220394084,8035.5,1.9338917504552242e+33
0.465529418419543,8156.0,2.0255019392306583e+33
0.48805449222280206,8276.0,2.1214517849106192e+33
0.5112308037037939,8395.0,2.2219468609395103e+33
0.5352370957587366,8514.0,2.3272024789603932e+33
0.5599197113417208,8632.0,2.437444150122202e+33
0.585376600079248,8749.5,2.5529080682395376e+33
0.6114371614306174,8865.5,2.673841615839966e+33
0.6381964856530248,8980.5,2.800503894183648e+33
0.6656614757655934,9094.5,2.9331662783900606e+33
0.6938386257817462,9207.5,3.0721129988617715e+33
0.7225291452765942,9318.5,3.2176417502507486e+33
0.7519334600495299,9428.5,3.3700643292719384e+33
0.7818417931283521,9536.5,3.5297073027306573e+33
0.8122435553407533,9642.5,3.696912707195032e+33
0.8432393846865323,9747.0,3.872038781812557e+33
0.8745953994421097,9849.0,4.0554607358408274e+33
0.9065247720231623,9949.5,4.247571552536894e+33
0.9386631754344822,10047.0,4.4487828311275763e+33
0.9712241547514853,10142.5,4.659525668664668e+33
1.0040677728201415,10235.5,4.8802515836544136e+33
1.0371697450066866,10326.0,5.1114334834401446e+33
1.07037681298394,10413.5,5.353566677410697e+33
1.103786061643097,10498.5,5.607169938205424e+33
1.1373698322669572,10581.0,5.872786613189441e+33
1.1708312340447447,10660.0,6.150985788580455e+33
1.2042643797479373,10736.0,6.442363508721423e+33
1.2376324606207842,10809.0,6.747544053110741e+33
1.270897713423879,10879.0,7.067181273927534e+33
1.3038801611258328,10945.5,7.401959996915682e+33
1.3366781199501203,11009.0,7.752597488629496e+33
1.3691068027198516,11069.0,8.119844993184042e+33
1.401120583578568,11125.5,8.504489341802703e+33
1.4326735330537772,11178.5,8.907354638610458e+33
1.4638681521961328,11228.5,9.329304026284696e+33
1.4943621060386438,11274.5,9.771241535346501e+33
1.5244074774009744,11317.5,1.0234114021054527e+34
1.5538091947079071,11357.0,1.0718913192051263e+34
1.5825210753248573,11393.0,1.1226677735108112e+34
1.6103434097187674,11425.0,1.1758495540521534e+34
1.6375379561195458,11454.0,1.231550603292821e+34
1.6639070892614214,11479.5,1.2898902612533028e+34
1.6895630387274878,11502.0,1.3509935211980196e+34
1.7141516200806153,11520.5,1.4149912974345671e+34
1.737943551417342,11536.0,1.482020705798848e+34
1.7607423607601331,11548.0,1.5522253574270606e+34
